order_no,item_name,order_time
007D23080700017852,TEH TAWAR ,8/7/2023 22:28
007D23080700017852,KOPI ,8/7/2023 22:28
007D23080700017853,KOPI ,8/7/2023 22:35
007D23080700017853,TEH TAWAR ,8/7/2023 22:35
007D23080700017854,CHIKI POTATO,8/7/2023 22:45
007D23080700017855,CHIKI POTATO,8/7/2023 22:46
007D23080700017856,SUSU SODA ,8/7/2023 22:55
007D23080800017858,KOPI ,8/8/2023 0:11
007D23080800017858,ROTI BAKAR ,8/8/2023 0:11
007D23080800017858,KENTANG ,8/8/2023 0:11
007D23080800017859,KOPI ,8/8/2023 0:36
007D23080800017859,SUSU COKLAT ,8/8/2023 0:36
007D23080800017859,SINGKONG KEJU ,8/8/2023 0:36
007D23080800017859,MIE NYEMEK ,8/8/2023 0:36
007D23080800017860,KOPI ,8/8/2023 7:09
007D23080800017860,PISANG GORENG CRISPY ,8/8/2023 7:09
007D23080800017860,AIR MINERAL RON 88,8/8/2023 7:09
007D23080800017861,KOPI ,8/8/2023 7:11
007D23080800017862,KOPI ,8/8/2023 9:31
007D23080800017863,KOPI ,8/8/2023 12:05
007D23080800017864,SINGKONG KEJU ,8/8/2023 12:06
007D23080800017864,ORONAMIN C,8/8/2023 12:06
007D23080800017865,AIR MINERAL RON 88,8/8/2023 12:06
007D23080800017866,Coffee Hazelnut ,8/8/2023 12:25
007D23080800017866,CHIKI POTATO,8/8/2023 12:25
007D23080800017867,KOPI ,8/8/2023 14:58
007D23080800017867,KOPI ,8/8/2023 14:58
007D23080800017867,ORONAMIN C,8/8/2023 14:58
007D23080800017867,AIR MINERAL RON 88,8/8/2023 14:58
007D23080800017868,KOPI ,8/8/2023 15:04
007D23080800017869,AIR MINERAL RON 88,8/8/2023 15:38
007D23080800017870,KOPI ,8/8/2023 18:49
007D23080800017870,Coffee Hazelnut ,8/8/2023 18:49
007D23080800017871,KOPI ,8/8/2023 19:30
007D23080800017871,AIR MINERAL RON 88,8/8/2023 19:30
007D23080800017872,KOPI ,8/8/2023 19:35
007D23080800017872,CHIKI POTATO,8/8/2023 19:35
007D23080800017872,New Lemon tea ,8/8/2023 19:35
007D23080800017872,JAHE ,8/8/2023 19:35
007D23080800017872,INTEL ,8/8/2023 19:35
007D23080800017873,KOPI ,8/8/2023 19:55
007D23080800017873,KOPI ,8/8/2023 19:55
007D23080800017873,CHIKI POTATO,8/8/2023 19:55
007D23080800017875,KOPI ,8/8/2023 20:10
007D23080800017875,KOPI ,8/8/2023 20:10
007D23080800017875,SINGKONG KEJU ,8/8/2023 20:10
007D23080800017876,Coffe choco orange ,8/8/2023 20:36
007D23080800017876,PEMPEK ,8/8/2023 20:36
007D23080800017877,KOPI ,8/8/2023 21:32
007D23080800017877,KOPI REMPAH ,8/8/2023 21:32
007D23080800017877,KENTANG ,8/8/2023 21:32
007D23080800017878,New Lemon tea ,8/8/2023 23:17
007D23080800017878,COFFE BEER RTD ,8/8/2023 23:17
007D23080800017879,COFFE BEER RTD ,8/8/2023 23:19
007D23080800017879,KOPI ,8/8/2023 23:19
007D23080800017879,NUGGET ,8/8/2023 23:19
007D23080800017880,COFFE BEER RTD ,8/8/2023 23:33
007D23080800017880,SUSU SODA ,8/8/2023 23:33
007D23080800017880,CIRENG ,8/8/2023 23:33
007D23080900017881,KOPI ,8/9/2023 0:00
007D23080900017881,AIR MINERAL RON 88,8/9/2023 0:00
007D23080900017882,MIX MAX ANGGUR MERAH,8/9/2023 0:13
007D23080900017882,SINGKONG KEJU ,8/9/2023 0:13
007D23080900017882,KOPI ,8/9/2023 0:13
007D23080900017882,KOPI ,8/9/2023 0:13
007D23080900017882,VODKA LONG ISLAND 275ML,8/9/2023 0:13
007D23080900017882,KENTANG ,8/9/2023 0:13
007D23080900017882,INTEL ,8/9/2023 0:13
007D23080900017883,COFFE BEER RTD ,8/9/2023 0:41
007D23080900017884,INTEL ,8/9/2023 7:16
007D23080900017884,KOPI ,8/9/2023 7:16
007D23080900017885,CHIKI POTATO,8/9/2023 10:53
007D23080900017886,KOPI ,8/9/2023 11:39
007D23080900017888,KOPI ,8/9/2023 11:43
007D23080900017888,Chocolate Malt ,8/9/2023 11:43
007D23080900017888,SINGKONG KEJU ,8/9/2023 11:43
007D23080900017889,KOPI ,8/9/2023 12:07
007D23080900017890,AIR MINERAL RON 88,8/9/2023 16:21
007D23080900017891,MIE NYEMEK ,8/9/2023 16:38
007D23080900017891,KOPI ,8/9/2023 16:38
007D23080900017892,KOPI ,8/9/2023 16:49
007D23080900017893,MIX MAX ANGGUR MERAH,8/9/2023 17:16
007D23080900017893,COFFE BEER RTD ,8/9/2023 17:16
007D23080900017894,KOPI ,8/9/2023 18:22
007D23080900017894,KOPI ,8/9/2023 18:22
007D23080900017894,ROTI BAKAR ,8/9/2023 18:22
007D23080900017894,KENTANG ,8/9/2023 18:22
007D23080900017894,SUSU PUTIH ,8/9/2023 18:22
007D23080900017894,SUSU SIRUP ,8/9/2023 18:22
007D23080900017894,MIE NYEMEK ,8/9/2023 18:22
007D23080900017895,JAHE ,8/9/2023 18:34
007D23080900017895,SUSU PUTIH ,8/9/2023 18:34
007D23080900017896,KOPI ,8/9/2023 19:06
007D23080900017897,KOPI ,8/9/2023 19:21
007D23080900017897,PISANG GORENG CRISPY ,8/9/2023 19:21
007D23080900017898,KOPI ,8/9/2023 19:48
007D23080900017898,KOPI COKLAT (tanpa ampas) ,8/9/2023 19:48
007D23080900017899,INTEL ,8/9/2023 20:13
007D23080900017899,AIR MINERAL RON 88,8/9/2023 20:13
007D23080900017900,KOPI ,8/9/2023 20:31
007D23080900017900,Cappucino Latte ,8/9/2023 20:31
007D23080900017901,KOPI ,8/9/2023 20:33
007D23080900017902,KOPI ,8/9/2023 20:40
007D23080900017902,Matcha latte ,8/9/2023 20:40
007D23080900017903,MIE NYEMEK ,8/9/2023 20:54
007D23080900017903,COFFE BEER RTD ,8/9/2023 20:54
007D23080900017904,KOPI ,8/9/2023 20:56
007D23080900017906,INTEL ,8/9/2023 21:29
007D23080900017906,TEH TAWAR ,8/9/2023 21:29
007D23080900017907,SODA GEMBIRA ,8/9/2023 21:31
007D23080900017907,JOSUA ,8/9/2023 21:31
007D23080900017907,MIE NYEMEK ,8/9/2023 21:31
007D23080900017907,KENTANG ,8/9/2023 21:31
007D23080900017908,SIRUP ,8/9/2023 21:32
007D23080900017909,MIE NYEMEK ,8/9/2023 21:33
007D23080900017909,TEH TAWAR ,8/9/2023 21:33
007D23080900017910,INTEL ,8/9/2023 21:34
007D23080900017910,TEH TAWAR ,8/9/2023 21:34
007D23080900017911,Chocolate Malt ,8/9/2023 21:36
007D23080900017911,SOSIS BAKAR ,8/9/2023 21:36
007D23080900017912,MIE NYEMEK ,8/9/2023 22:24
007D23080900017914,KOPI ,8/9/2023 23:05
007D23080900017914,AIR MINERAL RON 88,8/9/2023 23:05
007D23080900017914,CHIKI POTATO,8/9/2023 23:05
007D23080900017915,KOPI ,8/9/2023 23:11
007D23080900017915,PISANG GORENG CRISPY ,8/9/2023 23:11
007D23080900017916,62 ( noms snack 2000 ),8/9/2023 23:16
007D23080900017917,KOPI ,8/9/2023 23:20
007D23080900017917,INTEL ,8/9/2023 23:20
007D23080900017917,AIR MINERAL RON 88,8/9/2023 23:20
007D23080900017918,COFFE BEER RTD ,8/9/2023 23:33
007D23081000017919,KOPI ,8/10/2023 4:58
007D23081000017920,AIR MINERAL RON 88,8/10/2023 6:37
007D23081000017921,KOPI ,8/10/2023 6:49
007D23081000017922,KOPI ,8/10/2023 12:08
007D23081000017922,KOPI ,8/10/2023 12:08
007D23081000017922,MILKSHAKE ,8/10/2023 12:08
007D23081000017923,PISANG GORENG CRISPY ,8/10/2023 12:39
007D23081000017923,TEH TAWAR ,8/10/2023 12:39
007D23081000017923,JAHE ,8/10/2023 12:39
007D23081000017923,KOPI ,8/10/2023 12:39
007D23081000017924,JOSUA ,8/10/2023 13:39
007D23081000017925,INTEL ,8/10/2023 14:45
007D23081000017925,TEH TAWAR ,8/10/2023 14:45
007D23081000017926,MIE NYEMEK ,8/10/2023 14:47
007D23081000017926,SODA GEMBIRA ,8/10/2023 14:47
007D23081000017927,SODA GEMBIRA ,8/10/2023 14:54
007D23081000017927,MIE NYEMEK ,8/10/2023 14:54
007D23081000017928,AIR MINERAL RON 88,8/10/2023 15:03
007D23081000017929,INTEL ,8/10/2023 17:13
007D23081000017929,TEH TAWAR ,8/10/2023 17:13
007D23081000017930,COFFE BEER RTD ,8/10/2023 17:29
007D23081000017931,SIRUP ,8/10/2023 18:39
007D23081000017932,Chocolate Malt ,8/10/2023 18:50
007D23081000017932,MILKSHAKE ,8/10/2023 18:50
007D23081000017932,INTEL KEJU ,8/10/2023 18:50
007D23081000017932,Coffee Hazelnut ,8/10/2023 18:50
007D23081000017933,SODA GEMBIRA ,8/10/2023 19:05
007D23081000017933,KENTANG ,8/10/2023 19:05
007D23081000017934,KOPI ,8/10/2023 19:45
007D23081000017934,INDOMIE TANTE ,8/10/2023 19:45
007D23081000017934,Chocolate Malt ,8/10/2023 19:45
007D23081000017935,INDOMIE TANTE ,8/10/2023 20:00
007D23081000017936,KOPI ,8/10/2023 20:30
007D23081000017937,KOPI ,8/10/2023 20:37
007D23081000017938,KENTANG ,8/10/2023 20:50
007D23081000017939,KOPI ,8/10/2023 22:54
007D23081000017939,TAHU ,8/10/2023 22:54
007D23081000017939,SINGKONG KEJU ,8/10/2023 22:54
007D23081000017940,Ice Cream ,8/10/2023 23:57
007D23081000017940,NUGGET ,8/10/2023 23:57
007D23081000017940,MIE NYEMEK ,8/10/2023 23:57
007D23081000017940,KOPI ,8/10/2023 23:57
007D23081000017940,Cappucino Latte ,8/10/2023 23:57
007D23081000017940,AIR MINERAL RON 88,8/10/2023 23:57
007D23081100017941,KOPI ,8/11/2023 0:33
007D23081100017941,ROTI BAKAR ,8/11/2023 0:33
007D23081100017941,AIR MINERAL RON 88,8/11/2023 0:33
007D23081100017941,MILKSHAKE ,8/11/2023 0:33
007D23081100017941,JAHE ,8/11/2023 0:33
007D23081100017941,TEH TAWAR ,8/11/2023 0:33
007D23081100017941,TEH TAWAR ,8/11/2023 0:33
007D23081100017941,PISANG GORENG CRISPY ,8/11/2023 0:33
007D23081100017942,MILKSHAKE ,8/11/2023 2:51
007D23081100017942,AIR MINERAL RON 88,8/11/2023 2:51
007D23081100017942,Chocolate Malt ,8/11/2023 2:51
007D23081100017942,KENTANG ,8/11/2023 2:51
007D23081100017942,SINGKONG KEJU ,8/11/2023 2:51
007D23081100017942,INTEL ,8/11/2023 2:51
007D23081100017943,KOPI ,8/11/2023 6:18
007D23081100017944,KOPI ,8/11/2023 6:55
007D23081100017945,INTEL ,8/11/2023 9:59
007D23081100017945,PROST ,8/11/2023 9:59
007D23081100017946,KOPI ,8/11/2023 10:02
007D23081100017947,KOPI ,8/11/2023 10:03
007D23081100017948,JAHE ,8/11/2023 10:12
007D23081100017949,CHIKI POTATO,8/11/2023 10:20
007D23081100017950,INDOMIE TANTE ,8/11/2023 12:06
007D23081100017950,MIE NYEMEK ,8/11/2023 12:06
007D23081100017950,Matcha latte ,8/11/2023 12:06
007D23081100017950,New Thai Tea ,8/11/2023 12:06
007D23081100017950,MILKSHAKE ,8/11/2023 12:06
007D23081100017951,KOPI ,8/11/2023 12:13
007D23081100017952,MIE NYEMEK ,8/11/2023 12:21
007D23081100017952,TEH TAWAR ,8/11/2023 12:21
007D23081100017952,Coffe choco orange ,8/11/2023 12:21
007D23081100017953,MIX MAX ANGGUR MERAH,8/11/2023 13:05
007D23081100017953,KOPI ,8/11/2023 13:05
007D23081100017953,Matcha latte ,8/11/2023 13:05
007D23081100017954,CIRENG ,8/11/2023 13:52
007D23081100017955,Cappucino Latte ,8/11/2023 15:44
007D23081100017956,JOSUA ,8/11/2023 16:26
007D23081100017957,NUGGET ,8/11/2023 16:39
007D23081100017958,KOPI ,8/11/2023 17:01
007D23081100017958,CIRENG ,8/11/2023 17:01
007D23081100017958,PISANG GORENG CRISPY ,8/11/2023 17:01
007D23081100017959,ORONAMIN C,8/11/2023 17:02
007D23081100017960,ORONAMIN C,8/11/2023 17:28
007D23081100017960,INDOMIE TANTE ,8/11/2023 17:28
007D23081100017960,INTEL ,8/11/2023 17:28
007D23081100017961,KOPI ,8/11/2023 17:34
007D23081100017962,ORONAMIN C,8/11/2023 17:44
007D23081100017963,TEH TAWAR ,8/11/2023 17:46
007D23081100017964,KOPI ,8/11/2023 17:47
007D23081100017964,INTEL ,8/11/2023 17:47
007D23081100017965,KOPI ,8/11/2023 17:48
007D23081100017965,KOPI ,8/11/2023 17:48
007D23081100017966,KOPI ,8/11/2023 17:49
007D23081100017967,INTEL ,8/11/2023 17:51
007D23081100017968,Matcha latte ,8/11/2023 18:21
007D23081100017968,Cappucino Latte ,8/11/2023 18:21
007D23081100017968,KENTANG ,8/11/2023 18:21
007D23081100017969,AIR MINERAL RON 88,8/11/2023 18:37
007D23081100017970,MILKSHAKE ,8/11/2023 18:45
007D23081100017970,KENTANG ,8/11/2023 18:45
007D23081100017970,SOSIS BAKAR ,8/11/2023 18:45
007D23081100017971,COFFE BEER RTD ,8/11/2023 18:51
007D23081100017971,KOPI ,8/11/2023 18:51
007D23081100017972,New Lemon tea ,8/11/2023 19:31
007D23081100017972,KOPI ,8/11/2023 19:31
007D23081100017972,KOPI HITAM ,8/11/2023 19:31
007D23081100017972,AIR MINERAL RON 88,8/11/2023 19:31
007D23081100017972,COFFE BEER RTD ,8/11/2023 19:31
007D23081100017973,KOPI ,8/11/2023 19:46
007D23081100017974,SINGKONG KEJU ,8/11/2023 19:57
007D23081100017975,KOPI ,8/11/2023 20:16
007D23081100017975,JAHE ,8/11/2023 20:16
007D23081100017976,KOPI ,8/11/2023 20:31
007D23081100017977,KOPI ,8/11/2023 20:35
007D23081100017978,CHIKI POTATO,8/11/2023 20:36
007D23081100017979,KENTANG ,8/11/2023 20:37
007D23081100017979,SINGKONG KEJU ,8/11/2023 20:37
007D23081100017980,COFFE BEER RTD ,8/11/2023 20:38
007D23081100017981,MILKSHAKE ,8/11/2023 20:49
007D23081100017982,KOPI ,8/11/2023 20:58
007D23081100017982,NUGGET ,8/11/2023 20:58
007D23081100017983,Matcha latte ,8/11/2023 21:06
007D23081100017983,KOPI COKLAT (tanpa ampas) ,8/11/2023 21:06
007D23081100017984,KENTANG ,8/11/2023 21:16
007D23081100017984,KOPI ,8/11/2023 21:16
007D23081100017984,COFFE BEER RTD ,8/11/2023 21:16
007D23081100017984,INTEL ,8/11/2023 21:16
007D23081100017985,AIR MINERAL RON 88,8/11/2023 22:02
007D23081100017986,KOPI ,8/11/2023 22:29
007D23081100017986,KENTANG ,8/11/2023 22:29
007D23081100017987,KOPI ,8/11/2023 22:50
007D23081100017987,KOPI ,8/11/2023 22:50
007D23081100017988,PISANG GORENG CRISPY ,8/11/2023 22:51
007D23081200017989,KOPI ,8/12/2023 0:29
007D23081200017990,KOPI ,8/12/2023 0:43
007D23081200017991,KOPI ,8/12/2023 1:13
007D23081200017991,SUSU SIRUP ,8/12/2023 1:13
007D23081200017991,TEH TAWAR ,8/12/2023 1:13
007D23081200017991,INTEL ,8/12/2023 1:13
007D23081200017991,MIE NYEMEK ,8/12/2023 1:13
007D23081200017991,NUGGET ,8/12/2023 1:13
007D23081200017992,INTEL ,8/12/2023 1:21
007D23081200017992,INTEL ,8/12/2023 1:21
007D23081200017993,MILKSHAKE ,8/12/2023 1:23
007D23081200017993,MILKSHAKE ,8/12/2023 1:23
007D23081200017993,KENTANG ,8/12/2023 1:23
007D23081200017993,MIX MAX EXOTIC BLUE,8/12/2023 1:23
007D23081200017993,NUGGET ,8/12/2023 1:23
007D23081200017993,SOSIS BAKAR ,8/12/2023 1:23
007D23081200017993,Ice Cream ,8/12/2023 1:23
007D23081200017994,Cappucino Latte ,8/12/2023 1:52
007D23081200017994,COFFE BEER RTD ,8/12/2023 1:52
007D23081200017994,CHIKI POTATO,8/12/2023 1:52
007D23081200017994,PISANG GORENG CRISPY ,8/12/2023 1:52
007D23081200017995,INTEL ,8/12/2023 1:55
007D23081200017995,INDOMIE TANTE ,8/12/2023 1:55
007D23081200017995,MILKSHAKE ,8/12/2023 1:55
007D23081200017995,TEH TAWAR ,8/12/2023 1:55
007D23081200017996,AIR MINERAL RON 88,8/12/2023 2:17
007D23081200017997,AIR MINERAL RON 88,8/12/2023 3:15
007D23081200017997,SIRUP ,8/12/2023 3:15
007D23081200017997,KOPI ,8/12/2023 3:15
007D23081200017997,SINGKONG KEJU ,8/12/2023 3:15
007D23081200017998,KOPI ,8/12/2023 5:30
007D23081200017999,KENTANG ,8/12/2023 7:10
007D23081200017999,SUSU COKLAT ,8/12/2023 7:10
007D23081200018000,KOPI ,8/12/2023 7:51
007D23081200018000,CHIKI POTATO,8/12/2023 7:51
007D23081200018000,KOPI ,8/12/2023 7:51
007D23081200018000,AIR MINERAL RON 88,8/12/2023 7:51
007D23081200018001,KOPI ,8/12/2023 8:30
007D23081200018001,Ice Cream Roti ,8/12/2023 8:30
007D23081200018002,KOPI ,8/12/2023 9:45
007D23081200018003,New Thai Tea ,8/12/2023 10:49
007D23081200018003,Cappucino Latte ,8/12/2023 10:49
007D23081200018003,KENTANG ,8/12/2023 10:49
007D23081200018004,KOPI ,8/12/2023 11:49
007D23081200018004,KOPI ,8/12/2023 11:49
007D23081200018005,KOPI ,8/12/2023 15:37
007D23081200018006,NUGGET ,8/12/2023 16:15
007D23081200018006,KENTANG ,8/12/2023 16:15
007D23081200018006,New Lemon tea ,8/12/2023 16:15
007D23081200018006,Matcha latte ,8/12/2023 16:15
007D23081200018007,KOPI ,8/12/2023 17:02
007D23081200018008,KOPI ,8/12/2023 19:29
007D23081200018008,KOPI ,8/12/2023 19:29
007D23081200018009,KOPI ,8/12/2023 19:46
007D23081200018009,UBI LUMER ,8/12/2023 19:46
007D23081200018009,TAHU ,8/12/2023 19:46
007D23081200018009,KENTANG ,8/12/2023 19:46
007D23081200018009,TEH TAWAR ,8/12/2023 19:46
007D23081200018009,TEH TAWAR ,8/12/2023 19:46
007D23081200018010,KOPI ,8/12/2023 20:14
007D23081200018010,KOPI ,8/12/2023 20:14
007D23081200018010,KOPI ,8/12/2023 20:14
007D23081200018010,INTEL ,8/12/2023 20:14
007D23081200018010,SINGKONG KEJU ,8/12/2023 20:14
007D23081200018010,AIR MINERAL RON 88,8/12/2023 20:14
007D23081200018010,Cappucino Latte ,8/12/2023 20:14
007D23081200018010,TEH TAWAR ,8/12/2023 20:14
007D23081200018010,CIRENG ,8/12/2023 20:14
007D23081200018011,Ice Cream Roti ,8/12/2023 20:25
007D23081200018011,Milkshake Greentea ,8/12/2023 20:25
007D23081200018011,TEH TAWAR ,8/12/2023 20:25
007D23081200018011,CIRENG ,8/12/2023 20:25
007D23081200018012,INTEL ,8/12/2023 20:30
007D23081200018012,SUSU PUTIH ,8/12/2023 20:30
007D23081200018012,JOSUA ,8/12/2023 20:30
007D23081200018012,DANCOW PUTIH ,8/12/2023 20:30
007D23081200018013,KOPI ,8/12/2023 20:55
007D23081200018013,KOPI ,8/12/2023 20:55
007D23081200018013,JAHE ,8/12/2023 20:55
007D23081200018014,MIE NYEMEK ,8/12/2023 21:13
007D23081200018015,KOPI ,8/12/2023 21:27
007D23081200018015,KOPI ,8/12/2023 21:27
007D23081200018015,KENTANG ,8/12/2023 21:27
007D23081200018016,KOPI ,8/12/2023 21:30
007D23081200018016,KOPI ,8/12/2023 21:30
007D23081200018017,INDOMIE TANTE ,8/12/2023 21:42
007D23081200018017,TEH TAWAR ,8/12/2023 21:42
007D23081200018017,AIR MINERAL RON 88,8/12/2023 21:42
007D23081200018018,KOPI ,8/12/2023 21:55
007D23081200018018,KOPI ,8/12/2023 21:55
007D23081200018019,New Lemon tea ,8/12/2023 21:57
007D23081200018019,Milkshake Greentea ,8/12/2023 21:57
007D23081200018019,PISANG GORENG CRISPY ,8/12/2023 21:57
007D23081200018019,JAHE ,8/12/2023 21:57
007D23081200018020,KOPI ,8/12/2023 22:02
007D23081200018021,KOPI ,8/12/2023 22:23
007D23081200018021,KENTANG ,8/12/2023 22:23
007D23081200018021,INTEL ,8/12/2023 22:23
007D23081200018021,INTEL ,8/12/2023 22:23
007D23081200018021,INTEL ,8/12/2023 22:23
007D23081200018021,AIR MINERAL RON 88,8/12/2023 22:23
007D23081200018021,TEH TAWAR ,8/12/2023 22:23
007D23081200018021,Chocolate Malt ,8/12/2023 22:23
007D23081200018021,Cappucino Latte ,8/12/2023 22:23
007D23081200018022,KOPI ,8/12/2023 22:29
007D23081200018022,SUSU SIRUP ,8/12/2023 22:29
007D23081200018023,New Lemon tea ,8/12/2023 22:31
007D23081200018024,MILKSHAKE ,8/12/2023 22:36
007D23081200018024,TAHU ,8/12/2023 22:36
007D23081200018025,KOPI REMPAH ,8/12/2023 22:40
007D23081200018025,KENTANG ,8/12/2023 22:40
007D23081200018026,AIR MINERAL RON 88,8/12/2023 22:42
007D23081200018027,KOPI ,8/12/2023 22:57
007D23081200018027,JAHE ,8/12/2023 22:57
007D23081200018027,MILKSHAKE ,8/12/2023 22:57
007D23081200018027,MILKSHAKE ,8/12/2023 22:57
007D23081200018027,KOPI ,8/12/2023 22:57
007D23081200018027,AIR MINERAL RON 88,8/12/2023 22:57
007D23081200018027,SIRUP ,8/12/2023 22:57
007D23081200018027,INTEL ,8/12/2023 22:57
007D23081200018028,New Lemon tea ,8/12/2023 23:28
007D23081200018028,KOPI ,8/12/2023 23:28
007D23081200018028,AIR MINERAL RON 88,8/12/2023 23:28
007D23081200018028,KENTANG ,8/12/2023 23:28
007D23081200018028,CIRENG ,8/12/2023 23:28
007D23081300018029,KOPI REMPAH ,8/13/2023 0:00
007D23081300018029,Milkshake Greentea ,8/13/2023 0:00
007D23081300018030,KOPI COKLAT (tanpa ampas) ,8/13/2023 0:17
007D23081300018030,New Thai Tea ,8/13/2023 0:17
007D23081300018030,PISANG GORENG CRISPY ,8/13/2023 0:17
007D23081300018030,SOSIS BAKAR ,8/13/2023 0:17
007D23081300018031,ROTI BAKAR ,8/13/2023 0:30
007D23081300018031,MIE NYEMEK ,8/13/2023 0:30
007D23081300018031,INTEL ,8/13/2023 0:30
007D23081300018031,KOPI ,8/13/2023 0:30
007D23081300018031,MILKSHAKE ,8/13/2023 0:30
007D23081300018031,NUGGET ,8/13/2023 0:30
007D23081300018031,SINGKONG KEJU ,8/13/2023 0:30
007D23081300018031,KENTANG ,8/13/2023 0:30
007D23081300018031,Chocolate Malt ,8/13/2023 0:30
007D23081300018031,TAHU ,8/13/2023 0:30
007D23081300018031,COFFE BEER RTD ,8/13/2023 0:30
007D23081300018032,AIR MINERAL RON 88,8/13/2023 1:13
007D23081300018033,INDOMIE TANTE ,8/13/2023 1:14
007D23081300018033,INDOMIE TANTE ,8/13/2023 1:14
007D23081300018034,Ice Cream ,8/13/2023 1:30
007D23081300018034,KOPI REMPAH ,8/13/2023 1:30
007D23081300018034,KENTANG ,8/13/2023 1:30
007D23081300018034,AIR MINERAL RON 88,8/13/2023 1:30
007D23081300018035,MIE NYEMEK ,8/13/2023 1:49
007D23081300018035,AIR MINERAL RON 88,8/13/2023 1:49
007D23081300018036,KOPI HITAM ,8/13/2023 9:37
007D23081300018036,KOPI ,8/13/2023 9:37
007D23081300018037,KOPI ,8/13/2023 10:12
007D23081300018038,INDOMIE TANTE ,8/13/2023 11:03
007D23081300018038,AIR MINERAL RON 88,8/13/2023 11:03
007D23081300018039,CHIKI POTATO,8/13/2023 13:55
007D23081300018040,KOPI ,8/13/2023 14:04
007D23081300018040,KOPI ,8/13/2023 14:04
007D23081300018040,AIR MINERAL RON 88,8/13/2023 14:04
007D23081300018040,KENTANG ,8/13/2023 14:04
007D23081300018041,SUSU COKLAT ,8/13/2023 14:16
007D23081300018041,TAHU ,8/13/2023 14:16
007D23081300018042,New Lemon tea ,8/13/2023 15:01
007D23081300018042,MILKSHAKE ,8/13/2023 15:01
007D23081300018043,AIR MINERAL RON 88,8/13/2023 16:12
007D23081300018043,PISANG GORENG CRISPY ,8/13/2023 16:12
007D23081300018043,omlet,8/13/2023 16:12
007D23081300018044,INTEL ,8/13/2023 16:52
007D23081300018044,TEH TAWAR ,8/13/2023 16:52
007D23081300018045,KENTANG ,8/13/2023 16:58
007D23081300018045,SINGKONG KEJU ,8/13/2023 16:58
007D23081300018046,Cappucino Latte ,8/13/2023 18:04
007D23081300018046,SUSU SODA ,8/13/2023 18:04
007D23081300018046,INDOMIE TANTE ,8/13/2023 18:04
007D23081300018047,KOPI ,8/13/2023 18:24
007D23081300018047,KOPI ,8/13/2023 18:24
007D23081300018047,KOPI ,8/13/2023 18:24
007D23081300018047,KOPI ,8/13/2023 18:24
007D23081300018047,INDOMIE TANTE ,8/13/2023 18:24
007D23081300018048,INTEL ,8/13/2023 18:27
007D23081300018048,KOPI ,8/13/2023 18:27
007D23081300018049,KOPI ,8/13/2023 18:55
007D23081300018049,INDOMIE TANTE ,8/13/2023 18:55
007D23081300018050,INDOMIE TANTE ,8/13/2023 18:57
007D23081300018050,Cappucino Latte ,8/13/2023 18:57
007D23081300018051,KOPI ,8/13/2023 19:03
007D23081300018051,KOPI ,8/13/2023 19:03
007D23081300018051,KOPI ,8/13/2023 19:03
007D23081300018051,ROTI BAKAR ,8/13/2023 19:03
007D23081300018052,MIX MAX ANGGUR MERAH,8/13/2023 19:41
007D23081300018053,AIR MINERAL RON 88,8/13/2023 19:43
007D23081300018054,DANCOW COKLAT ,8/13/2023 21:36
007D23081300018054,KOPI ,8/13/2023 21:36
007D23081300018055,BUBUK KOPI CAWANG MAS 500gr,8/13/2023 23:04
007D23081300018055,KOPI ,8/13/2023 23:04
007D23081300018055,PROST ,8/13/2023 23:04
007D23081300018055,KOPI ,8/13/2023 23:04
007D23081300018055,TAHU ,8/13/2023 23:04
007D23081300018055,PISANG GORENG CRISPY ,8/13/2023 23:04
007D23081300018055,Milkshake Greentea ,8/13/2023 23:04
007D23081300018055,CLASS MILD 12,8/13/2023 23:04
007D23081400018056,KOPI ,8/14/2023 0:01
007D23081400018056,Matcha latte ,8/14/2023 0:01
007D23081400018056,TEH TAWAR ,8/14/2023 0:01
007D23081400018056,KOPI ,8/14/2023 0:01
007D23081400018057,KOPI ,8/14/2023 1:39
007D23081400018058,KOPI ,8/14/2023 3:47
007D23081400018059,KOPI ,8/14/2023 6:28
007D23081400018060,SINGKONG KEJU ,8/14/2023 6:54
007D23081400018060,KOPI ,8/14/2023 6:54
007D23081400018060,KOPI ,8/14/2023 6:54
007D23081400018060,KOPI ,8/14/2023 6:54
007D23081400018060,INTEL ,8/14/2023 6:54
007D23081400018060,TEH TAWAR ,8/14/2023 6:54
007D23081400018061,KOPI ,8/14/2023 7:12
007D23081400018062,KOPI ,8/14/2023 7:18
007D23081400018063,KOPI ,8/14/2023 8:55
007D23081400018064,AIR MINERAL RON 88,8/14/2023 9:33
007D23081400018065,KOPI ,8/14/2023 10:40
007D23081400018065,SINGKONG KEJU ,8/14/2023 10:40
007D23081400018066,KOPI ,8/14/2023 11:05
007D23081400018067,KOPI ,8/14/2023 11:55
007D23081400018067,CIRENG ,8/14/2023 11:55
007D23081400018067,INTEL ,8/14/2023 11:55
007D23081400018068,Milkshake Greentea ,8/14/2023 11:57
007D23081400018068,JAHE ,8/14/2023 11:57
007D23081400018068,Ice Cream ,8/14/2023 11:57
007D23081400018069,TAHU ,8/14/2023 12:01
007D23081400018069,CIRENG ,8/14/2023 12:01
007D23081400018070,KOPI ,8/14/2023 12:16
007D23081400018071,KOPI ,8/14/2023 12:29
007D23081400018071,AIR MINERAL RON 88,8/14/2023 12:29
