order no,item name,,order time,item group,qty
007D23010500007502,JAHE , SUSU ,1/5/2023 23:56,MINUMAN,1
007D23010500007502,Chocolate Malt ,,1/5/2023 23:56,TROPICAL SERIES,1
007D23010600007503,COFFE BEER RTD ,,1/6/2023 0:02,MINUMAN,1
007D23010600007503,ICI OCHA ,,1/6/2023 0:02,BOTOL,1
007D23010600007503,AIR MINERAL RON 88,,1/6/2023 0:02,BOTOL,1
007D23010600007503,62 ( noms snack 2000 ),,1/6/2023 0:02,SNACK,5
007D23010600007504,AIR MINERAL RON 88,,1/6/2023 1:22,BOTOL,1
007D23010600007504,KOPI , SUSU ,1/6/2023 1:22,KLOTOK SERIES,1
007D23010600007504,NASI ADD ON,,1/6/2023 1:22,MAKANAN,1
007D23010600007504,Ready Eat ,,1/6/2023 1:22,MAKANAN,1
007D23010600007504,Ready Eat ,,1/6/2023 1:22,MAKANAN,1
007D23010600007505,NUGGET ,,1/6/2023 1:57,SNACK,1
007D23010600007505,KENTANG ,,1/6/2023 1:57,SNACK,1
007D23010600007505,TEH ,,1/6/2023 1:57,MINUMAN,1
007D23010600007505,Cappucino Latte ,,1/6/2023 1:57,TROPICAL SERIES,1
007D23010600007505,Ready Eat ,,1/6/2023 1:57,MAKANAN,1
007D23010600007506,KOPI , TANPA AMPAS ,1/6/2023 4:09,KLOTOK SERIES,1
007D23010600007508,KOPI , TANPA AMPAS ,1/6/2023 7:30,KLOTOK SERIES,1
007D23010600007508,Bolu kukus,,1/6/2023 7:30,SNACK,1
007D23010600007509,Ready Eat ,,1/6/2023 9:08,MAKANAN,1
007D23010600007510,KOPI ,,1/6/2023 10:08,KLOTOK SERIES,1
007D23010600007511,KENTANG ,,1/6/2023 10:58,SNACK,1
007D23010600007511,SODA GEMBIRA ,,1/6/2023 10:58,MINUMAN,1
007D23010600007511,New Thai Tea ,,1/6/2023 10:58,TROPICAL SERIES,1
007D23010600007512,KOPI , TANPA AMPAS ,1/6/2023 11:23,KLOTOK SERIES,1
007D23010600007513,KOPI ,,1/6/2023 11:57,KLOTOK SERIES,1
007D23010600007514,TEH ,,1/6/2023 12:22,MINUMAN,2
007D23010600007515,KENTANG ,,1/6/2023 13:33,SNACK,1
007D23010600007515,SODA GEMBIRA ,,1/6/2023 13:33,MINUMAN,1
007D23010600007515,TEH ,,1/6/2023 13:33,MINUMAN,1
007D23010600007515,62 ( noms snack 2000 ),,1/6/2023 13:33,SNACK,2
007D23010600007516,KOPI ,,1/6/2023 13:45,KLOTOK SERIES,1
007D23010600007516,AIR MINERAL RON 88,,1/6/2023 13:45,BOTOL,1
007D23010600007516,KACANG BAWANG,,1/6/2023 13:45,SNACK,1
007D23010600007516,TEH ,,1/6/2023 13:45,MINUMAN,1
007D23010600007517,New Red Velvet ,,1/6/2023 14:29,TROPICAL SERIES,1
007D23010600007517,Cappucino Latte ,,1/6/2023 14:29,TROPICAL SERIES,1
007D23010600007517,Ready Eat ,,1/6/2023 14:29,MAKANAN,1
007D23010600007517,Ready Eat ,,1/6/2023 14:29,MAKANAN,1
007D23010600007517,KENTANG ,,1/6/2023 14:29,SNACK,1
007D23010600007517,NUGGET ,,1/6/2023 14:29,SNACK,1
007D23010600007517,PISANG GORENG CRISPY ,,1/6/2023 14:29,SNACK,1
007D23010600007518,KOPI , SANTAN ,1/6/2023 14:42,KLOTOK SERIES,1
007D23010600007519,KENTANG ,,1/6/2023 15:01,SNACK,1
007D23010600007519,AIR MINERAL RON 88,,1/6/2023 15:01,BOTOL,2
007D23010600007519,SODA GEMBIRA ,,1/6/2023 15:01,MINUMAN,1
007D23010600007520,KOPI , COKLAT ,1/6/2023 15:05,KLOTOK SERIES,2
007D23010600007521,JAHE , SUSU ,1/6/2023 15:43,MINUMAN,1
007D23010600007522,Matcha latte ,,1/6/2023 16:04,TROPICAL SERIES,1
007D23010600007522,Lychee Tea ,,1/6/2023 16:04,TROPICAL SERIES,1
007D23010600007522,Ready Eat ,,1/6/2023 16:04,MAKANAN,2
007D23010600007522,Ready Eat ,,1/6/2023 16:04,MAKANAN,1
007D23010600007522,TEH ,,1/6/2023 16:04,MINUMAN,1
007D23010600007523,NUGGET ,,1/6/2023 16:11,SNACK,1
007D23010600007523,KENTANG ,,1/6/2023 16:11,SNACK,1
007D23010600007525,KOPI ,,1/6/2023 16:18,KLOTOK SERIES,1
007D23010600007525,KOPI , COKLAT ,1/6/2023 16:18,KLOTOK SERIES,1
007D23010600007525,KOPI , SUSU ,1/6/2023 16:18,KLOTOK SERIES,1
007D23010600007525,SINGKONG KEJU ,,1/6/2023 16:18,SNACK,1
007D23010600007525,CLASS MILD 12,,1/6/2023 16:18,ROKOK,1
007D23010600007526,KOPI , COKLAT ,1/6/2023 16:23,KLOTOK SERIES,1
007D23010600007526,KOPI , SUSU ,1/6/2023 16:23,KLOTOK SERIES,1
007D23010600007527,KOPI , SUSU ,1/6/2023 17:00,KLOTOK SERIES,1
007D23010600007527,CIRENG ,,1/6/2023 17:00,SNACK,1
007D23010600007527,KOPI MILO ,,1/6/2023 17:00,KLOTOK SERIES,1
007D23010600007528,KOPI , COKLAT ,1/6/2023 17:45,KLOTOK SERIES,1
007D23010600007528,KOPI ,,1/6/2023 17:45,KLOTOK SERIES,1
007D23010600007529,New Red Velvet ,,1/6/2023 18:03,TROPICAL SERIES,1
007D23010600007530,KOPI , COKLAT ,1/6/2023 18:56,KLOTOK SERIES,1
007D23010600007530,KOPI , TANPA AMPAS ,1/6/2023 18:56,KLOTOK SERIES,1
007D23010600007530,SINGKONG KEJU ,,1/6/2023 18:56,SNACK,1
007D23010600007531,62 ( noms snack 2000 ),,1/6/2023 19:04,SNACK,1
007D23010600007532,KOPI , COKLAT ,1/6/2023 19:21,KLOTOK SERIES,1
007D23010600007532,Cappucino Latte ,,1/6/2023 19:21,TROPICAL SERIES,1
007D23010600007533,CLASS MILD 12,,1/6/2023 19:23,ROKOK,1
007D23010600007534,Ready Eat ,,1/6/2023 20:24,MAKANAN,1
007D23010600007534,KOPI ,,1/6/2023 20:24,KLOTOK SERIES,1
007D23010600007534,KACANG BAWANG,,1/6/2023 20:24,SNACK,2
007D23010600007535,CLASS MILD 12,,1/6/2023 20:27,ROKOK,1
007D23010600007536,CIRENG ,,1/6/2023 20:52,SNACK,1
007D23010600007536,TAHU , WALIK ,1/6/2023 20:52,SNACK,1
007D23010600007537,AIR MINERAL RON 88,,1/6/2023 20:53,BOTOL,1
007D23010600007537,ICI OCHA ,,1/6/2023 20:53,BOTOL,1
007D23010600007538,KOPI ,,1/6/2023 21:06,KLOTOK SERIES,1
007D23010600007538,Coffee Hazelnut ,,1/6/2023 21:06,TROPICAL SERIES,1
007D23010600007538,KENTANG ,,1/6/2023 21:06,SNACK,1
007D23010600007539,Bolu kukus,,1/6/2023 21:39,SNACK,2
007D23010600007540,KOPI , TANPA AMPAS ,1/6/2023 21:40,KLOTOK SERIES,1
007D23010600007540,KOPI ,,1/6/2023 21:40,KLOTOK SERIES,1
007D23010600007541,AIR MINERAL RON 88,,1/6/2023 21:49,BOTOL,1
007D23010600007542,KOPI , TANPA AMPAS ,1/6/2023 21:54,KLOTOK SERIES,1
007D23010600007543,KOPI MILO ,,1/6/2023 22:10,KLOTOK SERIES,1
007D23010600007543,TEH ,,1/6/2023 22:10,MINUMAN,1
007D23010600007543,JERUK ,,1/6/2023 22:10,MINUMAN,1
007D23010600007544,KOPI , SUSU ,1/6/2023 22:33,KLOTOK SERIES,1
007D23010600007544,KOPI MILO ,,1/6/2023 22:33,KLOTOK SERIES,2
007D23010600007544,KOPI , TANPA AMPAS ,1/6/2023 22:33,KLOTOK SERIES,1
007D23010600007544,NUGGET ,,1/6/2023 22:33,SNACK,1
007D23010600007544,ROTI BAKAR ,,1/6/2023 22:33,SNACK,1
007D23010600007545,KOPI , TANPA AMPAS ,1/6/2023 23:00,KLOTOK SERIES,2
007D23010600007546,JOSUA ,,1/6/2023 23:04,MINUMAN,1
007D23010600007546,TEH ,,1/6/2023 23:04,MINUMAN,1
007D23010600007547,KOPI , SUSU ,1/6/2023 23:07,KLOTOK SERIES,1
007D23010600007547,ROTI BAKAR ,,1/6/2023 23:07,SNACK,1
007D23010700007548,KOPI , TANPA AMPAS ,1/7/2023 7:10,KLOTOK SERIES,1
007D23010700007549,KOPI ,,1/7/2023 8:18,KLOTOK SERIES,2
007D23010700007550,KOPI , TANPA AMPAS ,1/7/2023 8:29,KLOTOK SERIES,2
007D23010700007551,KOPI , SUSU ,1/7/2023 8:54,KLOTOK SERIES,1
007D23010700007552,KOPI , TANPA AMPAS ,1/7/2023 9:28,KLOTOK SERIES,1
007D23010700007552,KOPI ,,1/7/2023 9:28,KLOTOK SERIES,3
007D23010700007552,KOPI , SUSU ,1/7/2023 9:28,KLOTOK SERIES,1
007D23010700007552,SINGKONG KEJU ,,1/7/2023 9:28,SNACK,2
007D23010700007553,AROMA BOLD 12,,1/7/2023 10:33,ROKOK,1
007D23010700007554,KOPI , TANPA AMPAS ,1/7/2023 11:59,KLOTOK SERIES,2
007D23010700007554,AIR MINERAL RON 88,,1/7/2023 11:59,BOTOL,1
007D23010700007554,TAHU , WALIK ,1/7/2023 11:59,SNACK,1
007D23010700007555,KOPI , TANPA AMPAS ,1/7/2023 12:52,KLOTOK SERIES,1
007D23010700007555,Lychee Tea ,,1/7/2023 12:52,TROPICAL SERIES,1
007D23010700007556,KOPI , TANPA AMPAS ,1/7/2023 14:09,KLOTOK SERIES,1
007D23010700007556,KOPI , SUSU ,1/7/2023 14:09,KLOTOK SERIES,2
007D23010700007556,KOPI , TANPA AMPAS ,1/7/2023 14:09,KLOTOK SERIES,1
007D23010700007557,KOPI , TANPA AMPAS ,1/7/2023 14:47,KLOTOK SERIES,2
007D23010700007558,KOPI , SUSU ,1/7/2023 15:26,KLOTOK SERIES,1
007D23010700007558,KOPI MILO ,,1/7/2023 15:26,KLOTOK SERIES,1
007D23010700007558,SINGKONG KEJU ,,1/7/2023 15:26,SNACK,1
007D23010700007559,KOPI ,,1/7/2023 15:53,KLOTOK SERIES,1
007D23010700007560,JERUK ,,1/7/2023 15:56,MINUMAN,1
007D23010700007560,ROTI BAKAR ,,1/7/2023 15:56,SNACK,1
007D23010700007561,Aroma Mile 16,,1/7/2023 16:21,ROKOK,1
007D23010700007562,KOPI ,,1/7/2023 16:33,KLOTOK SERIES,1
007D23010700007563,ICI OCHA ,,1/7/2023 16:35,BOTOL,1
007D23010700007563,NUGGET ,,1/7/2023 16:35,SNACK,2
007D23010700007563,ROTI BAKAR ,,1/7/2023 16:35,SNACK,2
007D23010700007563,KOPI , SUSU ,1/7/2023 16:35,KLOTOK SERIES,1
007D23010700007564,KOPI ,,1/7/2023 16:38,KLOTOK SERIES,6
007D23010700007565,KOPI ,,1/7/2023 16:41,KLOTOK SERIES,4
007D23010700007566,62 ( noms snack 2000 ),,1/7/2023 16:43,SNACK,1
007D23010700007567,KOPI ,,1/7/2023 16:44,KLOTOK SERIES,1
007D23010700007568,KOPI ,,1/7/2023 16:44,KLOTOK SERIES,2
007D23010700007569,KOPI ,,1/7/2023 16:45,KLOTOK SERIES,3
007D23010700007569,AIR MINERAL RON 88,,1/7/2023 16:45,BOTOL,1
007D23010700007570,KOPI ,,1/7/2023 16:46,KLOTOK SERIES,2
007D23010700007571,KOPI ,,1/7/2023 16:46,KLOTOK SERIES,2
007D23010700007572,KOPI ,,1/7/2023 16:46,KLOTOK SERIES,1
007D23010700007573,62 ( noms snack 2000 ),,1/7/2023 16:47,SNACK,3
007D23010700007574,AIR MINERAL RON 88,,1/7/2023 17:00,BOTOL,2
007D23010700007574,KOPI ,,1/7/2023 17:00,KLOTOK SERIES,1
007D23010700007575,KOPI , TANPA AMPAS ,1/7/2023 17:02,KLOTOK SERIES,1
007D23010700007576,KOPI , SUSU ,1/7/2023 17:25,KLOTOK SERIES,2
007D23010700007576,TEH ,,1/7/2023 17:25,MINUMAN,1
007D23010700007576,New Red Velvet ,,1/7/2023 17:25,TROPICAL SERIES,1
007D23010700007576,Cappucino Latte ,,1/7/2023 17:25,TROPICAL SERIES,1
007D23010700007576,AIR MINERAL RON 88,,1/7/2023 17:25,BOTOL,2
007D23010700007576,MIE AYAM POLOS ,,1/7/2023 17:25,MIE AYAM PAK WIRO,1
007D23010700007577,KOPI ,,1/7/2023 17:48,KLOTOK SERIES,3
007D23010700007577,SINGKONG KEJU ,,1/7/2023 17:48,SNACK,1
007D23010700007578,JAHE , SUSU ,1/7/2023 17:55,MINUMAN,1
007D23010700007578,MIE AYAM PANGSIT MIX ,,1/7/2023 17:55,MIE AYAM PAK WIRO,1
007D23010700007578,AIR MINERAL RON 88,,1/7/2023 17:55,BOTOL,1
007D23010700007579,MIE AYAM PANGSIT GORENG ,,1/7/2023 18:08,MIE AYAM PAK WIRO,1
007D23010700007579,AIR MINERAL RON 88,,1/7/2023 18:08,BOTOL,1
007D23010700007580,MIE AYAM PANGSIT GORENG ,,1/7/2023 18:13,MIE AYAM PAK WIRO,1
007D23010700007580,AIR MINERAL RON 88,,1/7/2023 18:13,BOTOL,1
007D23010700007581,KOPI , TANPA AMPAS ,1/7/2023 18:14,KLOTOK SERIES,1
007D23010700007582,Ready Eat ,,1/7/2023 18:38,MAKANAN,2
007D23010700007582,JAHE , SUSU ,1/7/2023 18:38,MINUMAN,2
007D23010700007583,KOPI , TANPA AMPAS ,1/7/2023 18:58,KLOTOK SERIES,1
007D23010700007584,KOPI , SUSU ,1/7/2023 19:19,KLOTOK SERIES,3
007D23010700007585,SUSU COKLAT ,,1/7/2023 19:20,MINUMAN,1
007D23010700007585,KENTANG ,,1/7/2023 19:20,SNACK,1
007D23010700007586,ROTI BAKAR ,,1/7/2023 19:21,SNACK,1
007D23010700007586,TEH ,,1/7/2023 19:21,MINUMAN,1
007D23010700007587,Matcha latte ,,1/7/2023 19:23,TROPICAL SERIES,1
007D23010700007587,New Red Velvet ,,1/7/2023 19:23,TROPICAL SERIES,1
007D23010700007588,New Red Velvet ,,1/7/2023 19:25,TROPICAL SERIES,1
007D23010700007588,KENTANG ,,1/7/2023 19:25,SNACK,1
007D23010700007589,TAHU , WALIK ,1/7/2023 19:26,SNACK,1
007D23010700007590,Matcha latte ,,1/7/2023 19:34,TROPICAL SERIES,1
007D23010700007590,KENTANG ,,1/7/2023 19:34,SNACK,2
007D23010700007590,TAHU , WALIK ,1/7/2023 19:34,SNACK,2
007D23010700007590,PISANG GORENG CRISPY ,,1/7/2023 19:34,SNACK,2
007D23010700007591,AIR MINERAL RON 88,,1/7/2023 19:37,BOTOL,1
007D23010700007591,SODA GEMBIRA ,,1/7/2023 19:37,MINUMAN,1
007D23010700007592,KOPI ,,1/7/2023 20:30,KLOTOK SERIES,1
007D23010700007592,KOPI , COKLAT ,1/7/2023 20:30,KLOTOK SERIES,1
007D23010700007592,CIRENG ,,1/7/2023 20:30,SNACK,1
007D23010700007593,KOPI ,,1/7/2023 20:38,KLOTOK SERIES,1
007D23010700007594,CIRENG ,,1/7/2023 20:45,SNACK,1
007D23010700007594,TAHU , WALIK ,1/7/2023 20:45,SNACK,1
007D23010700007594,KENTANG ,,1/7/2023 20:45,SNACK,1
007D23010700007594,KOPI , CREAMER ,1/7/2023 20:45,KLOTOK SERIES,2
007D23010700007594,KOPI , COKLAT ,1/7/2023 20:45,KLOTOK SERIES,1
007D23010700007594,New Red Velvet ,,1/7/2023 20:45,TROPICAL SERIES,2
007D23010700007594,JOSUA ,,1/7/2023 20:45,MINUMAN,1
007D23010700007595,KOPI , COKLAT ,1/7/2023 20:47,KLOTOK SERIES,1
007D23010700007595,KOPI , SANTAN ,1/7/2023 20:47,KLOTOK SERIES,1
007D23010700007595,Matcha latte ,,1/7/2023 20:47,TROPICAL SERIES,1
007D23010700007595,PISANG GORENG CRISPY ,,1/7/2023 20:47,SNACK,1
007D23010700007595,TAHU , WALIK ,1/7/2023 20:47,SNACK,1
007D23010700007595,CIRENG ,,1/7/2023 20:47,SNACK,1
007D23010700007596,TEH ,,1/7/2023 20:50,MINUMAN,2
007D23010700007596,PANGSIT GORENG ,,1/7/2023 20:50,SNACK,1
007D23010700007597,KENTANG ,,1/7/2023 20:51,SNACK,1
007D23010700007598,KOPI , COKLAT ,1/7/2023 20:53,KLOTOK SERIES,1
007D23010700007598,KOPI , TANPA AMPAS ,1/7/2023 20:53,KLOTOK SERIES,1
007D23010700007598,AIR MINERAL RON 88,,1/7/2023 20:53,BOTOL,1
007D23010700007598,DANCOW COKLAT ,,1/7/2023 20:53,MINUMAN,1
007D23010700007598,Bolu kukus,,1/7/2023 20:53,SNACK,1
007D23010700007598,62 ( noms snack 2000 ),,1/7/2023 20:53,SNACK,3
007D23010700007598,KENTANG ,,1/7/2023 20:53,SNACK,1
007D23010700007599,KOPI , TANPA AMPAS ,1/7/2023 21:26,KLOTOK SERIES,1
007D23010700007599,JAHE , SUSU ,1/7/2023 21:26,MINUMAN,1
007D23010700007600,JOSUA ,,1/7/2023 21:30,MINUMAN,2
007D23010700007600,KENTANG ,,1/7/2023 21:30,SNACK,1
007D23010700007600,MIE AYAM KOMPLIT PANGSIT GORENG ,,1/7/2023 21:30,MIE AYAM PAK WIRO,1
007D23010700007601,KOPI , COKLAT ,1/7/2023 21:36,KLOTOK SERIES,1
007D23010700007601,KENTANG ,,1/7/2023 21:36,SNACK,1
007D23010700007601,Royal Chocolate ,,1/7/2023 21:36,TROPICAL SERIES,1
007D23010700007602,KOPI , TANPA AMPAS ,1/7/2023 21:39,KLOTOK SERIES,1
007D23010700007603,KOPI , SUSU ,1/7/2023 21:39,KLOTOK SERIES,1
007D23010700007604,SUSU SODA ,,1/7/2023 21:40,MINUMAN,1
007D23010700007605,KOPI , COKLAT ,1/7/2023 21:41,KLOTOK SERIES,1
007D23010700007606,KOPI ,,1/7/2023 21:41,KLOTOK SERIES,2
007D23010700007607,KOPI , SUSU ,1/7/2023 21:44,KLOTOK SERIES,3
007D23010700007608,TEH ,,1/7/2023 21:48,MINUMAN,1
007D23010700007608,KOPI ,,1/7/2023 21:48,KLOTOK SERIES,1
007D23010700007608,MIYAGO BAKSO SAPI ,,1/7/2023 21:48,MIE AYAM PAK WIRO,1
007D23010700007608,KENTANG ,,1/7/2023 21:48,SNACK,1
007D23010700007608,AIR MINERAL RON 88,,1/7/2023 21:48,BOTOL,1
007D23010700007609,Taro ,,1/7/2023 21:53,TROPICAL SERIES,1
007D23010700007609,KOPI , SANTAN ,1/7/2023 21:53,KLOTOK SERIES,1
007D23010700007609,Royal Chocolate ,,1/7/2023 21:53,TROPICAL SERIES,1
007D23010700007610,KOPI ,,1/7/2023 22:09,KLOTOK SERIES,1
007D23010700007610,KENTANG ,,1/7/2023 22:09,SNACK,1
007D23010700007610,AIR MINERAL RON 88,,1/7/2023 22:09,BOTOL,1
007D23010700007610,KOPI MILO ,,1/7/2023 22:09,KLOTOK SERIES,1
007D23010700007611,SIRUP ,,1/7/2023 22:13,MINUMAN,1
007D23010700007611,KENTANG ,,1/7/2023 22:13,SNACK,1
007D23010700007611,JAHE , SUSU ,1/7/2023 22:13,MINUMAN,1
007D23010700007612,MIE AYAM KOMPLIT PANGSIT GORENG ,,1/7/2023 22:26,MIE AYAM PAK WIRO,1
007D23010700007612,MIE AYAM BAKSO SAPI ,,1/7/2023 22:26,MIE AYAM PAK WIRO,1
007D23010700007612,JERUK ,,1/7/2023 22:26,MINUMAN,1
007D23010700007612,TEH ,,1/7/2023 22:26,MINUMAN,1
007D23010700007612,CIRENG ,,1/7/2023 22:26,SNACK,1
007D23010700007613,MIE AYAM PANGSIT REBUS ,,1/7/2023 22:28,MIE AYAM PAK WIRO,1
007D23010700007613,KOPI MILO ,,1/7/2023 22:28,KLOTOK SERIES,1
007D23010700007613,AIR MINERAL RON 88,,1/7/2023 22:28,BOTOL,1
007D23010700007613,TAHU , WALIK ,1/7/2023 22:28,SNACK,1
007D23010700007613,Bintang Redler Lemon ,,1/7/2023 22:28,MINUMAN,1
007D23010700007614,CLASS MILD 12,,1/7/2023 22:29,ROKOK,1
007D23010700007615,KOPI ,,1/7/2023 22:33,KLOTOK SERIES,1
007D23010700007615,TEH ,,1/7/2023 22:33,MINUMAN,1
007D23010700007615,AIR MINERAL RON 88,,1/7/2023 22:33,BOTOL,1
007D23010700007615,KOPI , TANPA AMPAS ,1/7/2023 22:33,KLOTOK SERIES,1
007D23010700007615,KENTANG ,,1/7/2023 22:33,SNACK,1
007D23010700007616,KOPI ,,1/7/2023 22:35,KLOTOK SERIES,3
007D23010700007617,KOPI , SUSU ,1/7/2023 22:40,KLOTOK SERIES,1
007D23010700007618,KOPI , TANPA AMPAS ,1/7/2023 22:54,KLOTOK SERIES,1
007D23010700007619,KOPI ,,1/7/2023 22:58,KLOTOK SERIES,1
007D23010700007619,SODA GEMBIRA ,,1/7/2023 22:58,MINUMAN,1
007D23010700007619,AIR MINERAL RON 88,,1/7/2023 22:58,BOTOL,1
007D23010700007620,MIE AYAM POLOS ,,1/7/2023 23:16,MIE AYAM PAK WIRO,1
007D23010700007620,KOPI ,,1/7/2023 23:16,KLOTOK SERIES,1
007D23010700007621,Royal Chocolate ,,1/7/2023 23:21,TROPICAL SERIES,1
007D23010700007621,KOPI , COKLAT ,1/7/2023 23:21,KLOTOK SERIES,1
007D23010700007621,KENTANG ,,1/7/2023 23:21,SNACK,1
007D23010700007621,PANGSIT GORENG ,,1/7/2023 23:21,SNACK,1
007D23010700007622,KOPI ,,1/7/2023 23:22,KLOTOK SERIES,1
007D23010700007622,KENTANG ,,1/7/2023 23:22,SNACK,1
007D23010700007623,Bintang CRYSTAL ,,1/7/2023 23:30,MINUMAN,1
007D23010700007623,TEH ,,1/7/2023 23:30,MINUMAN,1
007D23010700007624,KOPI ,,1/7/2023 23:30,KLOTOK SERIES,2
007D23010700007625,KOPI , SUSU ,1/7/2023 23:42,KLOTOK SERIES,1
007D23010700007625,SIRUP ,,1/7/2023 23:42,MINUMAN,1
007D23010700007625,TEH ,,1/7/2023 23:42,MINUMAN,2
007D23010700007625,KOPI ,,1/7/2023 23:42,KLOTOK SERIES,2
007D23010700007626,KOPI , CREAMER ,1/7/2023 23:45,KLOTOK SERIES,1
007D23010700007626,KOPI ,,1/7/2023 23:45,KLOTOK SERIES,1
007D23010700007627,KOPI , TANPA AMPAS ,1/7/2023 23:49,KLOTOK SERIES,1
007D23010700007627,KOPI MILO ,,1/7/2023 23:49,KLOTOK SERIES,1
007D23010800007628,TEH ,,1/8/2023 0:07,MINUMAN,1
007D23010800007629,TEH ,,1/8/2023 1:06,MINUMAN,1
007D23010800007629,KOPI , COKLAT ,1/8/2023 1:06,KLOTOK SERIES,1
007D23010800007629,TAHU , BAKSO ,1/8/2023 1:06,MAKANAN,1
007D23010800007629,PISANG GORENG CRISPY ,,1/8/2023 1:06,SNACK,1
007D23010800007630,KOPI , TANPA AMPAS ,1/8/2023 1:18,KLOTOK SERIES,1
007D23010800007630,KOPI ,,1/8/2023 1:18,KLOTOK SERIES,1
007D23010800007630,MIYAGO KOMPLIT PANGSIT GORENG ,,1/8/2023 1:18,MIE AYAM PAK WIRO,1
007D23010800007630,Royal Chocolate ,,1/8/2023 1:18,TROPICAL SERIES,2
007D23010800007630,SODA GEMBIRA ,,1/8/2023 1:18,MINUMAN,1
007D23010800007630,TAHU , BAKSO ,1/8/2023 1:18,MAKANAN,1
007D23010800007630,MIE AYAM KOMPLIT PANGSIT GORENG ,,1/8/2023 1:18,MIE AYAM PAK WIRO,1
007D23010800007631,KOPI ,,1/8/2023 13:11,KLOTOK SERIES,1
007D23010800007631,KOPI MILO ,,1/8/2023 13:11,KLOTOK SERIES,1
007D23010800007632,JOSUA ,,1/8/2023 13:12,MINUMAN,2
007D23010800007633,ICI OCHA ,,1/8/2023 13:14,BOTOL,1
007D23010800007634,CLASS MILD 12,,1/8/2023 13:46,ROKOK,1
007D23010800007635,CLASS MILD 12,,1/8/2023 13:53,ROKOK,1
007D23010800007635,MIE AYAM BAKSO SAPI ,,1/8/2023 13:53,MIE AYAM PAK WIRO,1
007D23010800007635,Bintang CRYSTAL ,,1/8/2023 13:53,MINUMAN,1
007D23010800007636,New Red Velvet ,,1/8/2023 14:32,TROPICAL SERIES,1
007D23010800007636,KENTANG ,,1/8/2023 14:32,SNACK,1
007D23010800007636,AIR MINERAL RON 88,,1/8/2023 14:32,BOTOL,1
007D23010800007636,SUSU COKLAT ,,1/8/2023 14:32,MINUMAN,1
007D23010800007636,COFFE BEER RTD ,,1/8/2023 14:32,MINUMAN,1
007D23010800007637,KOPI ,,1/8/2023 14:58,KLOTOK SERIES,1
007D23010800007638,KOPI ,,1/8/2023 15:25,KLOTOK SERIES,1
007D23010800007638,KOPI , SUSU ,1/8/2023 15:25,KLOTOK SERIES,1
007D23010800007638,SUSU COKLAT ,,1/8/2023 15:25,MINUMAN,1
007D23010800007638,CIRENG ,,1/8/2023 15:25,SNACK,1
007D23010800007639,New Red Velvet ,,1/8/2023 15:28,TROPICAL SERIES,1
007D23010800007640,Coffe choco orange ,,1/8/2023 15:29,MINUMAN,1
007D23010800007641,DANCOW PUTIH ,,1/8/2023 15:53,MINUMAN,1
007D23010800007641,KOPI , COKLAT ,1/8/2023 15:53,KLOTOK SERIES,1
007D23010800007642,TEH ,,1/8/2023 16:23,MINUMAN,1
007D23010800007643,TEH ,,1/8/2023 16:27,MINUMAN,1
007D23010800007644,KOPI , TANPA AMPAS ,1/8/2023 17:13,KLOTOK SERIES,1
007D23010800007645,KENTANG ,,1/8/2023 17:14,SNACK,1
007D23010800007646,KOPI , TANPA AMPAS ,1/8/2023 17:16,KLOTOK SERIES,1
007D23010800007646,KOPI ,,1/8/2023 17:16,KLOTOK SERIES,1
007D23010800007646,CIRENG ,,1/8/2023 17:16,SNACK,1
007D23010800007647,KOPI , TANPA AMPAS ,1/8/2023 17:26,KLOTOK SERIES,1
007D23010800007648,KOPI ,,1/8/2023 17:40,KLOTOK SERIES,3
007D23010800007649,JAHE , SUSU ,1/8/2023 17:59,MINUMAN,1
007D23010800007649,ROTI BAKAR ,,1/8/2023 17:59,SNACK,1
007D23010800007650,KOPI MILO ,,1/8/2023 18:10,KLOTOK SERIES,1
007D23010800007650,Cappucino Latte ,,1/8/2023 18:10,TROPICAL SERIES,1
007D23010800007650,Royal Chocolate ,,1/8/2023 18:10,TROPICAL SERIES,1
007D23010800007650,Taro ,,1/8/2023 18:10,TROPICAL SERIES,1
007D23010800007650,New Lemon tea ,,1/8/2023 18:10,TROPICAL SERIES,1
007D23010800007650,TAHU , WALIK ,1/8/2023 18:10,SNACK,2
007D23010800007650,MIE AYAM POLOS ,,1/8/2023 18:10,MIE AYAM PAK WIRO,3
007D23010800007650,NUGGET ,,1/8/2023 18:10,SNACK,1
007D23010800007651,SUSU PUTIH ,,1/8/2023 18:15,MINUMAN,1
007D23010800007652,JAHE , SUSU ,1/8/2023 18:23,MINUMAN,1
007D23010800007652,Milk Tea ,,1/8/2023 18:23,TROPICAL SERIES,1
007D23010800007653,MIE AYAM BAKSO SAPI ,,1/8/2023 18:35,MIE AYAM PAK WIRO,3
007D23010800007653,MIE AYAM POLOS ,,1/8/2023 18:35,MIE AYAM PAK WIRO,1
007D23010800007653,CIRENG ,,1/8/2023 18:35,SNACK,1
007D23010800007653,NUGGET ,,1/8/2023 18:35,SNACK,1
007D23010800007653,AIR MINERAL RON 88,,1/8/2023 18:35,BOTOL,1
007D23010800007653,DANCOW COKLAT ,,1/8/2023 18:35,MINUMAN,2
007D23010800007653,SODA GEMBIRA ,,1/8/2023 18:35,MINUMAN,1
007D23010800007653,TEH ,,1/8/2023 18:35,MINUMAN,1
007D23010800007654,JOSUA ,,1/8/2023 19:00,MINUMAN,1
